antecedent,consequent,support,confidence,lift
"('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)","('Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5', 'Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render')",0.0251450676982591,0.08280254777070034,7.134819532908685
"('Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5', 'Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render')","('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)",0.0251450676982591,2.1666666666666607,7.134819532908685
"('Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5', 'Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori')","('Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render',)",0.0251450676982591,1.1818181818181805,32.3030303030303
"('Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render', 'Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori')","('Hardisk Pc 500Gb Hdd Hdd Internal Komputer 500 Gb Sata 3 5',)",0.0251450676982591,1.4444444444444406,37.80141843971625
"('Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render',)","('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)",0.0174081237911025,0.47582205029013547,1.56687898089172
"('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)","('Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render',)",0.0174081237911025,0.05732484076433116,1.56687898089172
"('Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render',)","('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)",0.011605415860735,0.3172147001934236,1.0445859872611465
"('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)","('Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render',)",0.011605415860735,0.038216560509554104,1.0445859872611465
"('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)","('Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render',)",0.011605415860735,0.038216560509554104,1.0445859872611465
"('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori', 'Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori')","('Pc Rakitan Gaming I5 3470 Gtx 1050Ti 4Gb Cocok Editing Render',)",0.011605415860735,0.30000000000000027,8.200000000000015
"('Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles',)","('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)",0.011605415860735,0.3568665377176016,1.1751592356687899
"('Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles',)","('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)",0.011605415860735,0.3568665377176016,1.1751592356687899
"('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)","('Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles',)",0.011605415860735,0.038216560509554104,1.1751592356687899
"('Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles', 'Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles')","('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)",0.011605415860735,0.600000000000002,1.9757961783439555
"('Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles',)","('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)",0.0251450676982591,0.7732108317214681,2.5461783439490384
"('Vga Gaming Vurrion Gtx 750 Ti 4Gb Ddr5 128Bit Gaming Vga Ori',)","('Cpu Pc Rakitan Core I5 For Office Bonus Usb Wifi Wireles',)",0.0251450676982591,0.08280254777070034,2.546178343949038
